base_ber,base_correct_fraction,complete_recovery,condition_count,cover_stego_psnr,cover_stego_ssim,detail_ber,detail_correct_fraction,method,observation_count,operational_failure_count,pair_id,payload_correct_fraction,peak_memory_bytes,raw_ber,raw_secret_correct_fraction,reconstruction_ncc,reconstruction_psnr,reconstruction_ssim,runtime_seconds,unknown_bit_fraction,valid_base_only_recovery
0.0,0.1,0.1,10,45.00002511919936,0.9881207789053654,0.0,0.1,C2,22,0,coco-000000170116-000000127494,0.1,156813312.00000003,0.3090125622114289,1.0,1.0,,1.0,2.3914216757664084,0.9,0.1
0.0,0.1,0.1,10,45.000049289886874,0.9878843880065837,0.0,0.1,C3,22,0,coco-000000170116-000000127494,0.1,156335445.33333334,0.30778827127181146,1.0,1.0,,1.0,2.220353811899865,0.9,0.1
0.0,0.1,0.1,10,45.00001706233342,0.9878477930625446,0.0,0.1,C3_NP,22,0,coco-000000170116-000000127494,0.1,156539835.73333335,0.3078336931102716,1.0,1.0,,1.0,2.530011647133142,0.9,0.1
,,0.1,10,45.827871974026856,0.9876456202368862,,,B1,22,0,coco-000000170955-000000338986,0.7061698913574219,152510737.06666666,0.29383010864257814,0.7061698913574219,0.8810383660073631,13.8217954426161,0.2866274741468603,0.0072063466666804745,0.0,
,,0.1,10,45.380753537301814,0.9801512872624837,,,B2,22,0,coco-000000170955-000000338986,0.6136243184407552,152690824.53333333,0.3863756815592448,0.6136243184407552,0.7480694398075582,9.905957119394571,0.1456432755597072,0.012446588966607426,0.0,
0.0,0.1,0.1,10,45.000009005482426,0.9784265498501773,0.0,0.1,C0,22,0,coco-000000170955-000000338986,0.1,153105203.20000002,0.30860676380644,1.0,1.0,,1.0,1.9351657085668799,0.9,0.1
0.0,0.1,0.1,10,45.000009005482426,0.9784159105944923,0.0,0.1,C1,22,0,coco-000000170955-000000338986,0.1,152842513.06666666,0.307422198237093,1.0,1.0,,1.0,1.7282677576663747,0.9,0.1
0.0,0.1,0.1,10,45.000009005482426,0.9784040915444964,0.0,0.1,C2,22,0,coco-000000170955-000000338986,0.1,152952012.8,0.30910730347184745,1.0,1.0,,1.0,2.219144546333337,0.9,0.1
0.0,0.1,0.1,10,45.00001706233342,0.978427569993053,0.0,0.1,C3,22,0,coco-000000170955-000000338986,0.1,153074073.6,0.30733690112130485,1.0,1.0,,1.0,1.8977316064336265,0.9,0.1
0.0,0.1,0.1,10,45.000009005482426,0.9784061810241887,0.0,0.1,C3_NP,22,0,coco-000000170955-000000338986,0.1,153116945.06666666,0.3071902920189482,1.0,1.0,,1.0,2.4527610255667844,0.9,0.1
,,0.1,10,45.92151723509805,0.9898333681766035,,,B1,22,0,coco-000000188465-000000167128,0.7086985270182291,153146572.8,0.2913014729817708,0.7086985270182291,0.8895849645361823,14.122014643058753,0.3029566643405062,0.00634958413302229,0.0,
,,0.0,10,,,,,B2,22,0,coco-000000188465-000000167128,,153086907.73333335,,,,,,,,
0.0,0.1,0.1,10,45.00000094864638,0.9892825123757587,0.0,0.1,C0,22,0,coco-000000188465-000000167128,0.1,153108479.99999997,0.3078043113269773,1.0,1.0000000000000002,,1.0,1.8847733901000538,0.9,0.1
0.0,0.1,0.1,10,45.00004123297608,0.9890549492559172,0.0,0.1,C1,22,0,coco-000000188465-000000167128,0.1,152931532.79999998,0.305815494393476,1.0,1.0000000000000002,,1.0,1.9047009847998198,0.9,0.1
0.0,0.1,0.1,10,45.000009005482426,0.9892977634968607,0.0,0.1,C2,22,0,coco-000000188465-000000167128,0.1,153239688.53333333,0.30726344666306893,1.0,1.0000000000000002,,1.0,2.850557825666935,0.9,0.1
0.0,0.1,0.1,10,45.000049289886874,0.9890703362130354,0.0,0.1,C3,22,0,coco-000000188465-000000167128,0.1,152949828.26666665,0.30609162319362,1.0,1.0000000000000002,,1.0,1.9659312855001794,0.9,0.1
0.0,0.1,0.1,10,45.00003317608025,0.989037802218436,0.0,0.1,C3_NP,22,0,coco-000000188465-000000167128,0.1,152928529.06666666,0.30625637104994896,1.0,1.0000000000000002,,1.0,2.686966937400029,0.9,0.1
,,0.1,10,45.897497373432586,0.9890564062559083,,,B1,22,0,coco-000000192191-000000338219,0.7020459493001303,155825493.3333333,0.2979540506998698,0.7020459493001303,0.8468036718037248,13.246265118274048,0.3145504004286671,0.011729493066680637,0.0,
,,0.1,10,44.866337650938036,0.9849613390537112,,,B2,22,0,coco-000000192191-000000338219,0.6147834777832031,156234410.6666667,0.3852165222167968,0.6147834777832031,0.7618804229124241,9.457060486496129,0.15458178892747312,0.01833287430005536,0.0,
0.0,0.1,0.1,10,45.00003317608025,0.9854156987839134,0.0,0.1,C0,22,0,coco-000000192191-000000338219,0.1,156291891.2,0.306661719733765,1.0,1.0,,1.0,3.2429150939335765,0.9,0.1
0.0,0.1,0.1,10,45.00000094864638,0.9855181264054197,0.0,0.1,C1,22,0,coco-000000192191-000000338219,0.1,156917623.46666664,0.3062689632427894,1.0,1.0,,1.0,2.8861638141003523,0.9,0.1
0.0,0.1,0.1,10,45.00004123297608,0.985426924067846,0.0,0.1,C2,22,0,coco-000000192191-000000338219,0.1,156620663.46666664,0.306825718054806,1.0,1.0,,1.0,2.1778064227000873,0.9,0.1
0.0,0.1,0.1,10,45.00000094864638,0.9854924871739253,0.0,0.1,C3,22,0,coco-000000192191-000000338219,0.1,156394018.13333336,0.3054093961743719,1.0,1.0,,1.0,2.254586419633294,0.9,0.1
0.0,0.1,0.1,10,45.00001706233342,0.985513463015994,0.0,0.1,C3_NP,22,0,coco-000000192191-000000338219,0.1,156356198.4,0.3053149547280686,1.0,1.0,,1.0,2.0373044844998125,0.9,0.1
,,0.1,10,45.80040887739879,0.9920293480931074,,,B1,22,0,coco-000000209757-000000186938,0.7028172810872396,153824733.86666667,0.29718271891276044,0.7028172810872396,0.8867562346868926,14.113993313721924,0.30537654842432815,0.00943403376659262,0.0,
,,0.0,10,,,,,B2,22,0,coco-000000209757-000000186938,,153697075.2,,,,,,,,
0.0,0.1,0.1,10,45.00000094864638,0.9887781679828708,0.0,0.1,C0,22,0,coco-000000209757-000000186938,0.1,153691204.26666668,0.3100508184925347,1.0,1.0,,1.0,1.9005859805,0.9,0.1
0.0,0.1,0.1,10,45.000009005482426,0.9886220611984017,0.0,0.1,C1,22,0,coco-000000209757-000000186938,0.1,153493913.6,0.30965866162978956,1.0,1.0,,1.0,2.0696404237999864,0.9,0.1
0.0,0.1,0.1,10,45.00001706233342,0.9887876765642256,0.0,0.1,C2,22,0,coco-000000209757-000000186938,0.1,153548390.4,0.31013791449301437,1.0,1.0,,1.0,2.7221660105664953,0.9,0.1
0.0,0.1,0.1,10,45.000009005482426,0.9886631172432281,0.0,0.1,C3,22,0,coco-000000209757-000000186938,0.1,153755648.0,0.30921823469448945,1.0,1.0,,1.0,1.7753148976667945,0.9,0.1
0.0,0.1,0.1,10,45.00002511919936,0.988665528587012,0.0,0.1,C3_NP,22,0,coco-000000209757-000000186938,0.1,153447082.66666666,0.3093281165677281,1.0,1.0,,1.0,2.461482453000099,0.9,0.1
,,0.1,10,45.84838306758144,0.9903768718393919,,,B1,22,0,coco-000000210299-000000511599,0.7001207987467448,155867818.66666666,0.29987920125325523,0.7001207987467448,0.8692114936552148,13.396737086745542,0.3012285788249414,0.007510125366691984,0.0,
,,0.1,10,45.481499687449734,0.9907707182793187,,,B2,22,0,coco-000000210299-000000511599,0.5988400777180989,156397021.86666667,0.401159922281901,0.5988400777180989,0.7759600503477084,8.879988897262317,0.1408533455596385,0.012488145333433447,0.0,
0.0,0.1,0.1,10,45.00000094864638,0.9895740203827366,0.0,0.1,C0,22,0,coco-000000210299-000000511599,0.1,156304861.86666667,0.3092558613659531,1.0,1.0000000000000002,,1.0,3.048015644599885,0.9,0.1
0.0,0.1,0.1,10,45.00000094864638,0.9895504855941033,0.0,0.1,C1,22,0,coco-000000210299-000000511599,0.1,156314282.6666667,0.3077764286142592,1.0,1.0000000000000002,,1.0,2.9521412656000394,0.9,0.1
0.0,0.1,0.1,10,45.00001706233342,0.9895730992223791,0.0,0.1,C2,22,0,coco-000000210299-000000511599,0.1,156429380.26666665,0.30903954548180124,1.0,1.0000000000000002,,1.0,2.2210699157998532,0.9,0.1
0.0,0.1,0.1,10,45.00001706233342,0.9895708390398129,0.0,0.1,C3,22,0,coco-000000210299-000000511599,0.1,156006673.06666666,0.3081068237692631,1.0,1.0000000000000002,,1.0,1.9487670940335495,0.9,0.1
0.0,0.1,0.1,10,45.00003317608025,0.9895520801481567,0.0,0.1,C3_NP,22,0,coco-000000210299-000000511599,0.1,156457642.6666667,0.30810157702224616,1.0,1.0000000000000002,,1.0,1.9279505269333945,0.9,0.1
,,0.1,10,46.28884404046868,0.9871752620330912,,,B1,22,0,coco-000000229753-000000434297,0.7138865152994791,156434705.0666667,0.2861134847005208,0.7138865152994791,0.8809799324834975,13.812576546740278,0.30992797487162227,0.014040981800220226,0.0,
,,0.0,10,,,,,B2,22,0,coco-000000229753-000000434297,,157124471.46666664,,,,,,,,
0.0,0.1,0.1,10,45.00002511919936,0.9810371291207597,0.0,0.1,C0,22,0,coco-000000229753-000000434297,0.1,156176247.46666667,0.30437503747676437,1.0,1.0,,1.0,2.8791169670663903,0.9,0.1
0.0,0.1,0.1,10,45.00001706233342,0.9814079050464029,0.0,0.1,C1,22,0,coco-000000229753-000000434297,0.1,156206557.86666664,0.3028320441326378,1.0,1.0,,1.0,1.8859004192998934,0.9,0.1
0.0,0.1,0.1,10,45.000009005482426,0.9810332543947468,0.0,0.1,C2,22,0,coco-000000229753-000000434297,0.1,156312098.13333336,0.3041827067218325,1.0,1.0,,1.0,1.918827330433184,0.9,0.1
0.0,0.1,0.1,10,45.00003317608025,0.9813929958184857,0.0,0.1,C3,22,0,coco-000000229753-000000434297,0.1,156180889.6,0.3027884211788691,1.0,1.0,,1.0,3.08093299660001,0.9,0.1
0.0,0.1,0.1,10,45.000009005482426,0.9813877864754212,0.0,0.1,C3_NP,22,0,coco-000000229753-000000434297,0.1,156769211.73333335,0.3030931822270192,1.0,1.0,,1.0,2.20065901533338,0.9,0.1
,,0.1,10,45.66931308239332,0.9848205004107949,,,B1,22,0,coco-000000236784-000000397133,0.7014765421549478,155615232.00000003,0.2985234578450521,0.7014765421549478,0.8171798570288356,12.518963561907366,0.3255743985463323,0.01796770836693516,0.0,
,,0.1,10,44.86193355598157,0.9851362862440108,,,B2,22,0,coco-000000236784-000000397133,0.6154917399088541,155875874.13333336,0.38450826009114586,0.6154917399088541,0.7079462105912443,9.072194753994507,0.16008737861542274,0.014612925900109985,0.0,
0.0,0.1,0.1,10,45.000009005482426,0.9852288480243848,0.0,0.1,C0,22,0,coco-000000236784-000000397133,0.1,156479214.93333334,0.3077158661629789,1.0,1.0000000000000002,,1.0,2.9125497631996646,0.9,0.1
0.0,0.1,0.1,10,45.00000094864638,0.9853359621094006,0.0,0.1,C1,22,0,coco-000000236784-000000397133,0.1,156746683.73333335,0.30673772261198057,1.0,1.0000000000000002,,1.0,2.2099651049666744,0.9,0.1
0.0,0.1,0.1,10,45.00001706233342,0.9852171427048642,0.0,0.1,C2,22,0,coco-000000236784-000000397133,0.1,156496691.2,0.3077515440426935,1.0,1.0000000000000002,,1.0,1.9577960554999663,0.9,0.1
0.0,0.1,0.1,10,45.000009005482426,0.9853392188251962,0.0,0.1,C3,22,0,coco-000000236784-000000397133,0.1,155990152.53333333,0.3065296516159981,1.0,1.0000000000000002,,1.0,2.303899322366548,0.9,0.1
0.0,0.1,0.1,10,45.00000094864638,0.9853260049196223,0.0,0.1,C3_NP,22,0,coco-000000236784-000000397133,0.1,156681011.2,0.30662154464232183,1.0,1.0000000000000002,,1.0,1.8592944818666486,0.9,0.1
,,0.1,10,45.09076847728926,0.9863140205926447,,,B1,22,0,coco-000000244411-000000113051,0.7029759724934896,156929774.93333334,0.29702402750651047,0.7029759724934896,0.708283516102944,11.39114567921228,0.27829819430911634,0.007246691099559636,0.0,
,,0.1,10,44.86560332489581,0.9893083928757683,,,B2,22,0,coco-000000244411-000000113051,0.618938446044922,156573695.99999997,0.3810615539550782,0.618938446044922,0.6114365553387259,7.93701219076075,0.13945893263165315,0.012252317300287054,0.0,
0.0,0.1,0.1,10,45.000009005482426,0.9888128361353707,0.0,0.1,C0,22,0,coco-000000244411-000000113051,0.1,156388966.4,0.30923547400611623,1.0,1.0000000000000002,,1.0,2.022757585633493,0.9,0.1
0.0,0.1,0.1,10,45.00000094864638,0.9889267681775991,0.0,0.1,C1,22,0,coco-000000244411-000000113051,0.1,156605644.8,0.30830590034178806,1.0,1.0000000000000002,,1.0,2.2824349936334327,0.9,0.1
0.0,0.1,0.1,10,45.00001706233342,0.9887819933583517,0.0,0.1,C2,22,0,coco-000000244411-000000113051,0.1,156245060.26666665,0.3093185225160401,1.0,1.0000000000000002,,1.0,3.090327693166606,0.9,0.1
0.0,0.1,0.1,10,45.00000094864638,0.9889028668151744,0.0,0.1,C3,22,0,coco-000000244411-000000113051,0.1,156502698.6666667,0.3079684595550759,1.0,1.0000000000000002,,1.0,1.8216201565664352,0.9,0.1
0.0,0.1,0.1,10,45.00001706233342,0.9888994367227678,0.0,0.1,C3_NP,22,0,coco-000000244411-000000113051,0.1,156405077.3333333,0.3085300113929364,1.0,1.0000000000000002,,1.0,2.133332840133274,0.9,0.1
,,0.1,10,45.83601009458131,0.991150721365338,,,B1,22,0,coco-000000252219-000000292005,0.7083226521809896,156928819.2,0.2916773478190104,0.7083226521809896,0.9128417683998309,14.818996919556124,0.2582625595284663,0.010752872500112667,0.0,
,,0.1,10,44.04123712928232,0.9829501935170747,,,B2,22,0,coco-000000252219-000000292005,0.6121622721354167,156456277.33333334,0.38783772786458337,0.6121622721354167,0.8237635544976264,10.6403138467189,0.13336349898089697,0.014812614066613609,0.0,
0.0,0.1,0.1,10,45.000073460708904,0.9862634044931365,0.0,0.1,C0,22,0,coco-000000252219-000000292005,0.1,156166417.06666666,0.30911839659411167,1.0,1.0,,1.0,3.1919023654663765,0.9,0.1
0.0,0.1,0.1,10,45.00001706233342,0.9866802998856217,0.0,0.1,C1,22,0,coco-000000252219-000000292005,0.1,156462148.26666668,0.30827217125382267,1.0,1.0,,1.0,2.670168009200097,0.9,0.1
0.0,0.1,0.1,10,45.00000094864638,0.9863079912876808,0.0,0.1,C2,22,0,coco-000000252219-000000292005,0.1,156075212.79999998,0.3091708640642802,1.0,1.0,,1.0,2.0162147030670288,0.9,0.1
0.0,0.1,0.1,10,45.00000094864638,0.9866697584843113,0.0,0.1,C3,22,0,coco-000000252219-000000292005,0.1,155820441.6,0.3078585776818373,1.0,1.0,,1.0,2.6013806642334503,0.9,0.1
0.0,0.1,0.1,10,45.00001706233342,0.9866802613218455,0.0,0.1,C3_NP,22,0,coco-000000252219-000000292005,0.1,156218299.73333332,0.308295556754812,1.0,1.0,,1.0,1.9646313257667618,0.9,0.1
,,0.1,10,45.639432357647365,0.9876217486490966,,,B1,22,0,coco-000000270908-000000542856,0.7032201131184895,156539016.53333336,0.2967798868815104,0.7032201131184895,0.8803408017506049,13.13722355525705,0.3310524583214724,0.009176016866270705,0.0,
,,0.1,10,45.4339718380873,0.9830523826965875,,,B2,22,0,coco-000000270908-000000542856,0.6068450927734375,156079172.26666665,0.39315490722656243,0.6068450927734375,0.7878742534789731,8.510534053623198,0.1639955093692494,0.020305403999979415,0.0,
0.0,0.1,0.1,10,45.000009005482426,0.9816623091271278,0.0,0.1,C0,22,0,coco-000000270908-000000542856,0.1,156463513.59999996,0.3097802362535228,1.0,0.9999999999999999,,1.0,2.7908897849663843,0.9,0.1
0.0,0.1,0.1,10,45.00001706233342,0.9817051287035753,0.0,0.1,C1,22,0,coco-000000270908-000000542856,0.1,156183074.13333333,0.3082567308268873,1.0,0.9999999999999999,,1.0,2.0496632388668634,0.9,0.1
0.0,0.1,0.1,10,45.00001706233342,0.981683829084378,0.0,0.1,C2,22,0,coco-000000270908-000000542856,0.1,156400571.7333333,0.30881768303651735,1.0,0.9999999999999999,,1.0,2.1573611207667756,0.9,0.1
0.0,0.1,0.1,10,45.00001706233342,0.9817043705698915,0.0,0.1,C3,22,0,coco-000000270908-000000542856,0.1,156585437.86666664,0.3078779156922708,1.0,0.9999999999999999,,1.0,2.6281075037000243,0.9,0.1
0.0,0.1,0.1,10,45.00000094864638,0.9817042249357806,0.0,0.1,C3_NP,22,0,coco-000000270908-000000542856,0.1,156589670.4,0.30796141392336757,1.0,0.9999999999999999,,1.0,2.032302429433245,0.9,0.1
,,0.1,10,45.292931621340074,0.995264521225589,,,B1,22,0,coco-000000275198-000000227511,0.7010159810384115,155419033.60000002,0.29898401896158855,0.7010159810384115,0.841898575026103,12.447484029551482,0.3239730849144972,0.020074043400078758,0.0,
,,0.1,10,45.4279038858452,0.9910116184584924,,,B2,22,0,coco-000000275198-000000227511,0.593878428141276,156272230.4,0.40612157185872394,0.593878428141276,0.7750608806960552,8.34301189402086,0.15342664090983996,0.013553988433886843,0.0,
0.0,0.1,0.1,10,45.00000094864638,0.9907349566192309,0.0,0.1,C0,22,0,coco-000000275198-000000227511,0.1,156105523.2,0.30748725790010195,1.0,0.9999999999999999,,1.0,2.1564547497000603,0.9,0.1
0.0,0.1,0.1,10,45.000009005482426,0.9905540563312643,0.0,0.1,C1,22,0,coco-000000275198-000000227511,0.1,156387737.6,0.3066013071895425,1.0,0.9999999999999999,,1.0,1.9092333315666719,0.9,0.1
0.0,0.1,0.1,10,45.00004123297608,0.9907396601110072,0.0,0.1,C2,22,0,coco-000000275198-000000227511,0.1,156100334.93333334,0.30717035438028417,1.0,0.9999999999999999,,1.0,2.169907215366523,0.9,0.1
0.0,0.1,0.1,10,45.000049289886874,0.9905461643594009,0.0,0.1,C3,22,0,coco-000000275198-000000227511,0.1,156239735.46666664,0.3060602926185765,1.0,0.9999999999999999,,1.0,2.5747340740666305,0.9,0.1
0.0,0.1,0.1,10,45.00003317608025,0.990563693949962,0.0,0.1,C3_NP,22,0,coco-000000275198-000000227511,0.1,156225399.46666667,0.30681492474665706,1.0,0.9999999999999999,,1.0,2.7943987806665973,0.9,0.1
,,0.1,10,45.01603135906352,0.9968938820953055,,,B1,22,0,coco-000000284725-000000389532,0.7208297729492188,156072072.53333333,0.27917022705078126,0.7208297729492188,0.8723310537168711,11.384654512226053,0.2643614980571943,0.01104397739994359,0.0,
,,0.0,10,,,,,B2,22,0,coco-000000284725-000000389532,,157167616.0,,,,,,,,
0.0,0.1,0.1,10,45.000009005482426,0.991836246791667,0.0,0.1,C0,22,0,coco-000000284725-000000389532,0.1,156250248.53333336,0.30761273010733353,1.0,0.9999999999999998,,1.0,2.669333345366552,0.9,0.1
0.0,0.1,0.1,10,45.00000094864638,0.9915866188828575,0.0,0.1,C1,22,0,coco-000000284725-000000389532,0.1,156288341.3333333,0.3069198596869941,1.0,0.9999999999999998,,1.0,1.874516743432893,0.9,0.1
0.0,0.1,0.1,10,45.00000094864638,0.9918492076440165,0.0,0.1,C2,22,0,coco-000000284725-000000389532,0.1,156311005.86666664,0.307792468669425,1.0,0.9999999999999998,,1.0,1.878608117033279,0.9,0.1
0.0,0.1,0.1,10,45.000009005482426,0.9915824719990486,0.0,0.1,C3,22,0,coco-000000284725-000000389532,0.1,156016640.00000003,0.3070726149787132,1.0,0.9999999999999998,,1.0,2.682857011233075,0.9,0.1
0.0,0.1,0.1,10,45.00002511919936,0.9915772263348387,0.0,0.1,C3_NP,22,0,coco-000000284725-000000389532,0.1,156119586.13333333,0.3076735923727289,1.0,0.9999999999999998,,1.0,2.13040503823316,0.9,0.1
,,0.1,10,45.85702100531171,0.9873964099463226,,,B1,22,0,coco-000000286523-000000353518,0.7063639322916667,157139217.0666667,0.2936360677083333,0.7063639322916667,0.9112891362507977,13.392821008922247,0.31591263079793314,0.010544635233054577,0.0,
,,0.0,10,,,,,B2,22,0,coco-000000286523-000000353518,,156987118.93333334,,,,,,,,
0.0,0.1,0.1,10,45.000009005482426,0.9840763086057678,0.0,0.1,C0,22,0,coco-000000286523-000000353518,0.1,156244241.06666666,0.3093330635006296,1.0,0.9999999999999999,,1.0,3.3538212950335335,0.9,0.1
0.0,0.1,0.1,10,45.00003317608025,0.9834562537410049,0.0,0.1,C1,22,0,coco-000000286523-000000353518,0.1,156674184.53333333,0.3077917191341369,1.0,0.9999999999999999,,1.0,2.98019930413296,0.9,0.1
0.0,0.1,0.1,10,45.00003317608025,0.9840765817499133,0.0,0.1,C2,22,0,coco-000000286523-000000353518,0.1,156216661.3333333,0.3089382083108473,1.0,0.9999999999999999,,1.0,2.2036780647335643,0.9,0.1
0.0,0.1,0.1,10,45.00002511919936,0.9834625012075501,0.0,0.1,C3,22,0,coco-000000286523-000000353518,0.1,156218982.4,0.307785273130659,1.0,0.9999999999999999,,1.0,2.059726605666886,0.9,0.1
0.0,0.1,0.1,10,45.00002511919936,0.9834447595427349,0.0,0.1,C3_NP,22,0,coco-000000286523-000000353518,0.1,156106888.53333333,0.3079417760988187,1.0,0.9999999999999999,,1.0,1.853157659866702,0.9,0.1
,,0.1,10,45.61787577147839,0.9879257182380385,,,B1,22,0,coco-000000289417-000000343076,0.703039296468099,156177749.3333333,0.29696070353190107,0.703039296468099,0.8490313850746496,13.015397859984043,0.33253149692951933,0.017728415133145367,0.0,
,,0.1,10,45.27369357717469,0.975569594805842,,,B2,22,0,coco-000000289417-000000343076,0.6089419047037761,156035208.53333333,0.39105809529622393,0.6089419047037761,0.7288198470231448,8.806258612734482,0.1770704573260604,0.021445245766153677,0.0,
0.0,0.1,0.1,10,45.00000094864638,0.9746721516651797,0.0,0.1,C0,22,0,coco-000000289417-000000343076,0.1,156807167.99999997,0.3118282664747856,1.0,1.0,,1.0,2.8341368116999246,0.9,0.1
0.0,0.1,0.1,10,45.000009005482426,0.9746952012991876,0.0,0.1,C1,22,0,coco-000000289417-000000343076,0.1,156536012.79999998,0.31081549439347606,1.0,1.0,,1.0,2.2640285191331713,0.9,0.1
0.0,0.1,0.1,10,45.00001706233342,0.9746601257657923,0.0,0.1,C2,22,0,coco-000000289417-000000343076,0.1,156532326.4,0.31221352761288,1.0,1.0,,1.0,1.9072153598665562,0.9,0.1
0.0,0.1,0.1,10,45.00002511919936,0.9746750034679567,0.0,0.1,C3,22,0,coco-000000289417-000000343076,0.1,156184302.93333334,0.30997931282604785,1.0,1.0,,1.0,2.3703727423331657,0.9,0.1
0.0,0.1,0.1,10,45.000009005482426,0.9747016856129809,0.0,0.1,C3_NP,22,0,coco-000000289417-000000343076,0.1,156304315.73333335,0.31102056724830607,1.0,1.0,,1.0,1.8504827073665489,0.9,0.1
,,0.1,10,45.94428857933985,0.9878936913682997,,,B1,22,0,coco-000000306893-000000255965,0.7046503702799478,151789977.59999996,0.2953496297200521,0.7046503702799478,0.8769684533626849,13.750065050757925,0.29108711849658864,0.015741368200057573,0.0,
,,0.1,10,43.66710095330065,0.9825500247826447,,,B2,22,0,coco-000000306893-000000255965,0.6194702148437501,152503910.4,0.38052978515625,0.6194702148437501,0.7728818041558465,9.814158206158696,0.1631010790248714,0.019855091833233023,0.0,
0.0,0.1,0.1,10,45.000009005482426,0.9875190733305889,0.0,0.1,C0,22,0,coco-000000306893-000000255965,0.1,152427861.33333334,0.3087974455837381,1.0,1.0000000000000002,,1.0,2.222380558833235,0.9,0.1
0.0,0.1,0.1,10,45.00002511919936,0.9874053373609218,0.0,0.1,C1,22,0,coco-000000306893-000000255965,0.1,152303069.86666667,0.30782889608442765,1.0,1.0000000000000002,,1.0,1.8340794104330296,0.9,0.1
0.0,0.1,0.1,10,45.00002511919936,0.9875427421322934,0.0,0.1,C2,22,0,coco-000000306893-000000255965,0.1,152398916.26666668,0.308756371049949,1.0,1.0000000000000002,,1.0,1.7639105649336364,0.9,0.1
0.0,0.1,0.1,10,45.00000094864638,0.9874133989113361,0.0,0.1,C3,22,0,coco-000000306893-000000255965,0.1,152333380.26666668,0.3073923667326258,1.0,1.0000000000000002,,1.0,2.403799236900037,0.9,0.1
0.0,0.1,0.1,10,45.000009005482426,0.9874275385222472,0.0,0.1,C3_NP,22,0,coco-000000306893-000000255965,0.1,152076288.0,0.30742219823709294,1.0,1.0000000000000002,,1.0,2.032849172899902,0.9,0.1
,,0.1,10,45.74873520362634,0.9899346674055487,,,B1,22,0,coco-000000315492-000000492282,0.7043619791666667,156143342.93333334,0.29563802083333335,0.7043619791666667,0.8437675412168192,13.07446718791985,0.30855648016638926,0.006965704766480485,0.0,
,,0.1,10,45.44710654931805,0.985199672566349,,,B2,22,0,coco-000000315492-000000492282,0.6033409118652344,156099788.8,0.39665908813476564,0.6033409118652344,0.7381636960866347,9.278821755511917,0.1458047442545957,0.011836985066596145,0.0,
0.0,0.1,0.1,10,45.00001706233342,0.9832526816003732,0.0,0.1,C0,22,0,coco-000000315492-000000492282,0.1,156500923.73333332,0.3067026443604965,1.0,0.9999999999999999,,1.0,2.199783888233348,0.9,0.1
0.0,0.1,0.1,10,45.00001706233342,0.9834870902570195,0.0,0.1,C1,22,0,coco-000000315492-000000492282,0.1,156517580.8,0.3057880614019308,1.0,0.9999999999999999,,1.0,2.215083762400112,0.9,0.1
0.0,0.1,0.1,10,45.00001706233342,0.9832600404273709,0.0,0.1,C2,22,0,coco-000000315492-000000492282,0.1,156589943.46666667,0.3065929123943155,1.0,0.9999999999999999,,1.0,2.6867440516000594,0.9,0.1
0.0,0.1,0.1,10,45.00001706233342,0.9834820095001563,0.0,0.1,C3,22,0,coco-000000315492-000000492282,0.1,156925815.46666667,0.3055452119685794,1.0,0.9999999999999999,,1.0,2.016945813000045,0.9,0.1
0.0,0.1,0.1,10,45.000009005482426,0.983474013985077,0.0,0.1,C3_NP,22,0,coco-000000315492-000000492282,0.1,156278784.0,0.30537581699346406,1.0,0.9999999999999999,,1.0,2.5781624027997774,0.9,0.1
,,0.1,10,45.93675483079251,0.992651300219,,,B1,22,0,coco-000000322211-000000495448,0.6995780944824219,156525363.2,0.3004219055175782,0.6995780944824219,0.8811178155620436,13.85964056783623,0.2948878354417078,0.014479979400008839,0.0,
,,0.1,10,44.85362947221347,0.989393860764243,,,B2,22,0,coco-000000322211-000000495448,0.6040377298990884,156248473.60000002,0.39596227010091145,0.6040377298990884,0.7861787968085047,9.539591790912311,0.1381893418171562,0.01408742906672463,0.0,
0.0,0.1,0.1,10,45.000009005482426,0.9897954231314777,0.0,0.1,C0,22,0,coco-000000322211-000000495448,0.1,156337083.73333332,0.31048644840199074,1.0,1.0000000000000002,,1.0,2.5706688346330338,0.9,0.1
0.0,0.1,0.1,10,45.000009005482426,0.9898315202732173,0.0,0.1,C1,22,0,coco-000000322211-000000495448,0.1,156261034.6666667,0.3092732505846375,1.0,1.0000000000000002,,1.0,1.8700349198665815,0.9,0.1
0.0,0.1,0.1,10,45.00000094864638,0.9897881564168186,0.0,0.1,C2,22,0,coco-000000322211-000000495448,0.1,156370534.4,0.31080005396654076,1.0,1.0000000000000002,,1.0,1.9133017742334535,0.9,0.1
0.0,0.1,0.1,10,45.000009005482426,0.9898253263000573,0.0,0.1,C3,22,0,coco-000000322211-000000495448,0.1,156437572.26666668,0.3089672902800264,1.0,1.0000000000000002,,1.0,2.784588474233351,0.9,0.1
0.0,0.1,0.1,10,45.000009005482426,0.9898285780370066,0.0,0.1,C3_NP,22,0,coco-000000322211-000000495448,0.1,156688520.53333333,0.3095062061521857,1.0,1.0000000000000002,,1.0,2.265785633166767,0.9,0.1
,,0.1,10,45.76458788736382,0.9869085322113577,,,B1,22,0,coco-000000340894-000000043435,0.7078112284342448,156768529.06666666,0.29218877156575523,0.7078112284342448,0.9034579194116059,14.421203872393797,0.2774933962750075,0.007257636200059399,0.0,
